cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
2.78,2.8850000000000002,1.9244064331054687,37.557215,0.0,0.0
2.78,3.0088333333333335,1.923055648803711,48.426207,0.0,0.0
2.78,3.0090000000000003,1.9231700897216797,48.429013999999995,0.0,0.0
2.78,3.0171666666666668,1.9234021504720051,48.433287,2.0,0.0
2.78,3.014,1.9232308523995536,56.448464,0.0,0.0
2.78,3.0135,1.9222265879313152,48.566465,50.0,0.0
2.78,3.0101666666666667,1.9209601084391277,48.286375,0.0,0.0
2.78,3.0075000000000003,1.922305425008138,48.512571,0.0,0.0
2.78,3.0273333333333334,1.9214642842610676,49.034238,2.0,0.0
2.78,2.9695,1.9223448435465496,49.443171,0.0,0.0
2.78,3.0015,1.9248619079589844,48.356017,43.0,0.0
2.78,3.005333333333333,1.9230187733968098,48.518247,0.0,0.0
2.78,3.002333333333333,1.9229469299316406,48.296202,0.0,0.0
2.78,2.994666666666667,1.9227434794108074,48.448729,2.0,0.0
2.78,3.02,1.922472635904948,48.437864,2.0,0.0
2.78,2.9943333333333335,1.9224974314371746,48.483335,4.0,0.0
2.78,2.9971666666666668,1.9228369394938152,48.367369,0.0,0.0
2.78,2.9938333333333333,1.9238465627034504,48.311522,0.0,0.0
2.78,3.002333333333333,1.9239699045817058,48.355223,0.0,0.0
2.78,2.9851666666666667,1.9250246683756511,48.403135,2.0,0.0
2.78,3.0093333333333336,1.923031489054362,48.341916999999995,1.0,0.0
2.78,2.986333333333333,1.9225597381591797,48.400572,0.0,0.0
2.78,3.0,1.922625223795573,48.321836999999995,0.0,0.0
2.78,2.990285714285714,1.9228788103376115,56.378761999999995,0.0,0.0
2.78,2.9514,1.9232215881347656,41.618119,2.0,0.0
2.78,3.025,1.9249180385044642,57.989475,60.0,0.0
2.78,3.033,1.924496332804362,49.261043,1.0,0.0
2.78,3.0055,1.9236303965250652,48.337279,0.0,0.0
2.78,3.0286666666666666,1.9235560099283855,48.291197,2.0,0.0
2.78,3.0088333333333335,1.9232292175292969,48.403197,0.0,0.0
2.78,3.0229999999999997,1.923592249552409,48.401792,64.0,0.0
2.78,3.0078333333333336,1.923452377319336,48.527952,0.0,0.0
2.78,3.0308333333333333,1.9228089650472004,48.934993999999996,0.0,0.0
2.78,3.0210000000000004,1.9218660990397136,48.416747,0.0,0.0
2.78,3.0048333333333335,1.9230759938557942,48.603818,0.0,0.0
2.78,3.0076666666666667,1.9219506581624348,48.410032,4.0,0.0
2.78,3.0003333333333333,1.9214242299397786,48.159362,0.0,0.0
2.78,3.0155,1.9211031595865886,48.298521,0.0,0.0
2.78,3.0025,1.9211419423421223,47.968383,0.0,0.0
2.78,2.9305,1.9204775492350261,49.733149000000004,0.0,0.0
2.78,2.997833333333333,1.9205004374186199,48.356078,2.0,0.0
2.78,2.9813333333333336,1.9202804565429688,48.245481999999996,37.0,0.0
2.78,2.9975,1.9214903513590496,48.072142,0.0,0.0
2.78,2.9954285714285716,1.9210472106933594,56.470376,2.0,0.0
2.78,2.9731666666666663,1.921133041381836,48.222350000000006,0.0,0.0
2.78,3.007,1.9221172332763672,48.419736,2.0,0.0
2.78,3.0115,1.9225749969482422,48.373046,6.0,0.0
2.78,3.0045,1.9236342112223308,48.664853,0.0,0.0
2.78,2.9843333333333333,1.923632303873698,48.357786000000004,0.0,0.0
2.78,3.018166666666667,1.9240919748942058,48.551085,0.0,0.0
2.78,2.9923333333333333,1.9265467325846355,48.455808,0.0,0.0
2.78,2.986166666666667,1.9248491923014324,48.521543,3.0,0.0
2.78,3.0020000000000002,1.9230562845865886,48.548704,0.0,0.0
2.78,2.9908333333333332,1.9245109558105469,48.392943,0.0,0.0
2.78,2.942833333333333,1.9240589141845703,49.586177,0.0,0.0
2.78,2.9913333333333334,1.9235725402832031,48.752316,0.0,0.0
2.78,3.0071666666666665,1.9232762654622395,48.839597,40.0,0.0
2.78,2.9975,1.9237473805745442,48.39514,0.0,0.0
2.78,3.019,1.9229971567789714,48.42877,2.0,0.0
2.78,2.9985,1.9232381184895833,48.372251,0.0,0.0
2.78,2.9931666666666668,1.9218279520670574,48.455565,0.0,0.0
2.78,2.9964999999999997,1.9226849873860676,48.452633999999996,7.0,0.0
2.78,3.0045,1.9233779907226562,48.500242,0.0,0.0
2.78,2.986,1.9219779968261719,56.481118,0.0,0.0
2.78,2.9975,1.9236424763997395,48.521482,0.0,0.0
2.78,3.0094999999999996,1.9245503743489583,48.488341,0.0,0.0
2.78,3.001333333333333,1.9230709075927734,48.396238,8.0,0.0
2.78,2.9843333333333333,1.9239145914713542,48.408506,0.0,0.0
2.78,2.988,1.9232546488444011,48.422118,0.0,0.0
2.78,2.9435000000000002,1.9220167795817058,49.824945,0.0,0.0
2.78,3.0003333333333333,1.9241256713867188,48.081542,0.0,0.0
2.78,2.969666666666667,1.922637939453125,48.271483,39.0,0.0
2.78,2.9890000000000003,1.9235909779866536,48.244322,0.0,0.0
2.78,2.978,1.9239870707194011,48.330077,2.0,0.0
2.78,3.0,1.9258569081624348,48.302061,0.0,0.0
2.78,2.9761666666666664,1.9259955088297527,48.244689,0.0,0.0
2.78,2.9953333333333334,1.923819859822591,48.31317,8.0,0.0
2.78,2.9825,1.9236895243326824,48.473936,0.0,0.0
2.78,3.0078333333333336,1.9244461059570312,48.413755,0.0,0.0
2.78,2.9911666666666665,1.923855463663737,48.638975,0.0,0.0
2.78,3.0003333333333333,1.9226264953613281,48.738095,0.0,0.0
2.78,3.004142857142857,1.923112051827567,56.498879,6.0,0.0
2.78,2.985666666666667,1.9234072367350261,48.513914,0.0,0.0
2.78,2.987,1.9233417510986328,48.470274,0.0,0.0
2.78,2.954,1.9235318501790364,50.275689,0.0,0.0
2.78,3.0135,1.9269294738769531,49.784357,0.0,0.0
2.78,3.0103333333333335,1.9248510996500652,49.434688,1.0,0.0
2.78,2.9883333333333333,1.9228248596191406,48.47119,83.0,0.0
2.78,2.9933333333333336,1.92218017578125,48.354917,2.0,0.0
2.78,3.001,1.9222164154052734,48.407225,0.0,0.0
2.78,2.996,1.9213091532389324,48.385618,0.0,0.0
2.78,2.9934999999999996,1.9212354024251301,48.417113,0.0,0.0
2.78,2.9923333333333333,1.920278549194336,48.458555000000004,13.0,0.0
2.78,2.9885,1.9215113321940105,48.404478,0.0,0.0
2.78,3.0178333333333334,1.92132568359375,48.303099,0.0,0.0
2.78,2.9828333333333332,1.9214846293131511,48.489134,0.0,0.0
2.78,2.9911666666666665,1.9223340352376301,48.331907,0.0,0.0
2.78,2.9776666666666665,1.9221541086832683,48.387449,3.0,0.0
2.78,2.9955,1.9224605560302734,48.524107,0.0,0.0
2.78,2.9258333333333333,1.9221426645914714,49.655147,0.0,0.0
2.78,2.974,1.9213123321533203,48.436216,0.0,0.0
2.78,2.988285714285714,1.9210139683314733,56.407082,0.0,0.0
2.78,2.9808333333333334,1.9216702779134114,48.416563,39.0,0.0
2.78,3.0060000000000002,1.9220657348632812,48.900937,2.0,0.0
2.78,3.0058333333333334,1.9231580098470051,48.663511,0.0,0.0
2.78,3.016166666666667,1.9240875244140625,48.56738,0.0,0.0
2.78,2.9941666666666666,1.9240531921386719,48.509091999999995,0.0,0.0
2.78,2.9905000000000004,1.925071080525716,48.367064,9.0,0.0
2.78,2.9858333333333333,1.9226697285970051,48.472837,0.0,0.0
2.78,3.0048333333333335,1.9242814381917317,48.411314,0.0,0.0
2.78,3.0073333333333334,1.923657735188802,48.331908,0.0,0.0
2.78,3.004,1.9242814381917317,48.621518,0.0,0.0
2.78,2.9905000000000004,1.9239667256673176,48.458189000000004,3.0,0.0
2.78,2.9898333333333333,1.9235013326009114,48.534605,0.0,0.0
2.78,2.952666666666667,1.9240856170654297,49.987177,0.0,0.0
2.78,2.9934999999999996,1.9234778086344402,48.309019,0.0,0.0
2.78,2.982333333333333,1.9224389394124348,48.465697,0.0,0.0
2.78,2.99,1.9216416676839192,48.500852,39.0,0.0
2.78,3.0055,1.9216772715250652,48.501402,2.0,0.0
2.78,3.0,1.9235725402832031,48.637265,0.0,0.0
2.78,2.9895,1.9221102396647136,48.520872000000004,0.0,0.0
2.78,3.015571428571428,1.9207196916852678,56.557045,0.0,0.0
2.78,2.9955,1.9205970764160156,48.593137999999996,8.0,0.0
2.78,2.9905000000000004,1.9227841695149739,48.573911,0.0,0.0
2.78,2.9949999999999997,1.9224681854248047,48.402525,0.0,0.0
2.78,3.0018333333333334,1.9235788981119792,48.541319,0.0,0.0
2.785,2.9958333333333336,1.9231236775716145,48.527646,0.0,0.0
2.7900000000000005,2.9916666666666667,1.924224853515625,49.170712,0.0,0.0
2.7900000000000005,2.9920000000000004,1.923055648803711,48.466245,4.0,0.0
2.7900000000000005,2.949,1.924489974975586,49.921137,0.0,0.0
2.7900000000000005,2.9936666666666665,1.9237105051676433,48.602475999999996,0.0,0.0
2.7900000000000005,2.9771666666666667,1.9236704508463542,48.507078,0.0,0.0
2.7900000000000005,2.984666666666667,1.9210968017578125,48.469297,0.0,0.0
2.7900000000000005,2.9926666666666666,1.9212328592936199,48.285704,41.0,0.0
2.7900000000000005,3.0084999999999997,1.9206097920735676,48.350829000000004,0.0,0.0
2.7900000000000005,3.004,1.9212958017985027,48.050353,0.0,0.0
2.7900000000000005,2.996,1.9213136037190754,47.892882,0.0,0.0
2.7900000000000005,2.9885,1.9205684661865234,48.179259,0.0,0.0
2.7900000000000005,3.0048333333333335,1.9203510284423828,48.444945,6.0,0.0
2.79,2.987714285714286,1.919686998639788,56.499489,0.0,0.0
2.7900000000000005,2.9865,1.9200267791748047,48.410398,0.0,0.0
2.7900000000000005,2.9939999999999998,1.920448939005534,48.384764,0.0,0.0
2.7900000000000005,2.984,1.9214013417561848,48.508725999999996,0.0,0.0
2.7900000000000005,2.984833333333333,1.920885721842448,48.518431,39.0,0.0
2.7900000000000005,2.9309999999999996,1.920392354329427,49.876947,0.0,0.0
2.7900000000000005,3.009,1.9220339457194011,49.849847999999994,0.0,0.0
2.7900000000000005,2.9975,1.9221757253011067,49.229549000000006,1.0,0.0
2.7900000000000005,2.981833333333333,1.9221153259277344,48.495665,0.0,0.0
2.7900000000000005,2.9935000000000005,1.9214973449707031,48.481016,75.0,0.0
2.7900000000000005,2.9956666666666667,1.9229494730631511,48.434995,0.0,0.0
2.7900000000000005,3.0148333333333333,1.9215799967447917,48.481871,0.0,0.0
2.7900000000000005,3.001333333333333,1.9224910736083984,49.268856,0.0,0.0
2.7900000000000005,3.010666666666667,1.9216912587483723,48.444639,0.0,0.0
2.7900000000000005,3.0035000000000003,1.9222647349039714,48.332579,3.0,0.0
2.7900000000000005,3.010666666666667,1.9229068756103516,48.517088,0.0,0.0
2.7900000000000005,2.9938333333333333,1.922493616739909,48.531307999999996,0.0,0.0
2.7900000000000005,2.9758333333333336,1.9226055145263672,48.489378,0.0,0.0
2.7900000000000005,2.9911666666666665,1.923452377319336,48.537779,0.0,0.0
2.7900000000000005,3.0216666666666665,1.9216365814208984,48.569517,40.0,0.0
2.7900000000000005,2.937333333333333,1.9231154123942058,49.857904,0.0,0.0
2.79,2.998,1.923865727015904,56.678017000000004,0.0,0.0
2.7900000000000005,2.9918333333333336,1.923635482788086,48.531125,0.0,0.0
2.7900000000000005,2.986166666666667,1.9230175018310547,48.569639,0.0,0.0
2.7900000000000005,2.9741666666666666,1.9224878946940105,48.593931,13.0,0.0
2.7900000000000005,2.998333333333333,1.9235178629557292,48.470884,0.0,0.0
2.7900000000000005,2.9746666666666663,1.9222558339436848,48.383849,0.0,0.0
2.7900000000000005,2.9939999999999998,1.9227746327718098,48.355894,0.0,0.0
2.7900000000000005,2.9726666666666666,1.9226195017496746,48.517331999999996,0.0,0.0
2.7900000000000005,2.981833333333333,1.9218088785807292,48.325621,0.0,0.0
2.7900000000000005,2.9845,1.9224815368652344,48.471738,4.0,0.0
2.7900000000000005,2.9966666666666666,1.9218343098958333,48.65753,0.0,0.0
2.7900000000000005,2.9806666666666666,1.9227574666341145,48.506589000000005,0.0,0.0
2.7900000000000005,2.9789999999999996,1.9229380289713542,48.4494,0.0,0.0
2.7900000000000005,2.9775000000000005,1.9224624633789062,48.489256,0.0,0.0
2.7900000000000005,2.9501666666666666,1.923196792602539,49.987542999999995,41.0,0.0
2.7900000000000005,2.9835,1.9232489267985027,49.221248,0.0,0.0
2.7900000000000005,2.9876666666666662,1.9225343068440754,48.370482,0.0,0.0
2.7900000000000005,2.981666666666667,1.9214070638020833,48.522581,0.0,0.0
2.7900000000000005,3.0066666666666664,1.9216047922770183,48.500181,2.0,0.0
2.7900000000000005,2.9828333333333332,1.9225692749023438,48.523313,6.0,0.0
2.79,2.9955714285714286,1.923419407435826,56.410744,0.0,0.0
2.7900000000000005,2.9836666666666667,1.923275629679362,48.539122,0.0,0.0
2.7900000000000005,2.9958333333333336,1.9227453867594402,48.489561,0.0,0.0
2.7900000000000005,2.99,1.9221038818359375,48.505125,0.0,0.0
2.7900000000000005,2.9883333333333333,1.9224872589111328,48.528074000000004,3.0,0.0
2.7900000000000005,3.0045,1.9229774475097656,48.455381,0.0,0.0
2.7900000000000005,3.0188333333333333,1.9226551055908203,48.541196,0.0,0.0
2.7900000000000005,2.984666666666667,1.9233233133951824,48.551756,0.0,0.0
2.7900000000000005,2.9921666666666664,1.9239451090494792,48.471372,1.0,0.0
2.7900000000000005,2.9385,1.9237194061279297,49.724483,40.0,0.0
2.7900000000000005,3.0018333333333334,1.9247322082519531,48.640195,0.0,0.0
2.7900000000000005,2.9901666666666666,1.9244314829508464,48.54315,0.0,0.0
2.7900000000000005,2.9968333333333335,1.9250679016113281,48.494932,0.0,0.0
2.7900000000000005,2.997833333333334,1.9267444610595703,48.503721,2.0,0.0
2.7900000000000005,3.0056666666666665,1.9268875122070312,48.639523,7.0,0.0
2.7900000000000005,2.9958333333333336,1.924795150756836,48.62158,0.0,0.0
2.7900000000000005,2.9865,1.9228878021240234,48.628111000000004,0.0,0.0
2.7900000000000005,3.012166666666667,1.9227975209554036,48.570737,0.0,0.0
2.7900000000000005,3.0068333333333332,1.9242413838704426,48.481138,0.0,0.0
2.7900000000000005,3.0123333333333338,1.9234275817871094,49.308834,2.0,0.0
2.7900000000000005,3.012,1.9220364888509114,48.671079,1.0,0.0
2.79,3.005571428571429,1.9221692766462053,56.35099099999999,0.0,0.0
2.7900000000000005,3.0088333333333335,1.9248606363932292,48.45532,0.0,0.0
2.7900000000000005,3.0068333333333332,1.9242477416992188,48.50366,0.0,0.0
2.7900000000000005,2.943,1.9251988728841145,50.421685,0.0,0.0
2.7900000000000005,3.0055,1.9255282084147136,49.925470000000004,62.0,0.0
2.7900000000000005,3.0228333333333333,1.9262758890787761,49.681148,1.0,0.0
2.7900000000000005,2.9888333333333335,1.924652099609375,48.50427,0.0,0.0
2.7900000000000005,3.0055,1.9239743550618489,48.482054,2.0,0.0
2.7900000000000005,2.999333333333334,1.9232406616210938,48.575376000000006,0.0,0.0
2.7900000000000005,3.0036666666666663,1.9234237670898438,48.660764,60.0,0.0
2.7900000000000005,3.001333333333333,1.9233557383219402,48.616941000000004,0.0,0.0
2.7900000000000005,3.0066666666666664,1.9227345784505208,48.589353,0.0,0.0
2.7900000000000005,2.9995,1.9239762624104817,48.571165,0.0,0.0
2.7900000000000005,3.0073333333333334,1.924582799275716,48.580991,0.0,0.0
2.7900000000000005,2.997666666666667,1.9238662719726562,48.56384,6.0,0.0
2.7900000000000005,2.996,1.9232769012451172,48.535277,0.0,0.0
2.7900000000000005,2.999,1.9229774475097656,48.151121,0.0,0.0
2.7900000000000005,3.0060000000000002,1.9236729939778645,48.391966,0.0,0.0
2.7900000000000005,2.9516666666666667,1.9242439270019531,49.695003,0.0,0.0
2.7900000000000005,2.9796666666666667,1.9229291280110676,48.47833,40.0,0.0
2.79,3.003,1.9236068725585938,56.664467,0.0,0.0
2.7900000000000005,3.0071666666666665,1.9245433807373047,48.877499,0.0,0.0
2.7900000000000005,2.9981666666666666,1.924303690592448,48.952268000000004,2.0,0.0
2.7900000000000005,3.0066666666666664,1.9233945210774739,48.524839,0.0,0.0
2.7900000000000005,3.0103333333333335,1.9227650960286458,48.550412,8.0,0.0
2.7900000000000005,3.0025,1.9240779876708984,48.615171000000004,0.0,0.0
2.7900000000000005,2.9785,1.9228928883870442,48.502806,0.0,0.0
2.7900000000000005,2.982333333333333,1.9230715433756511,48.585325,0.0,0.0
2.7900000000000005,2.997,1.923169453938802,48.518491,0.0,0.0
2.7900000000000005,3.0096666666666665,1.9238605499267578,48.571591999999995,3.0,0.0
2.7900000000000005,2.982333333333333,1.9244448343912761,48.600522999999995,0.0,0.0
2.7900000000000005,2.9883333333333333,1.9228413899739583,48.437803,0.0,0.0
2.7900000000000005,3.0028333333333332,1.9228846232096355,48.606260000000006,0.0,0.0
2.7900000000000005,2.9486666666666665,1.9236164093017578,49.970392,0.0,0.0
2.7900000000000005,2.9918333333333336,1.9235649108886719,48.591062,39.0,0.0
2.7900000000000005,2.997666666666667,1.9222952524820964,48.497374,0.0,0.0
2.7900000000000005,2.9835,1.9234606424967449,48.793454,0.0,0.0
2.7900000000000005,3.0015,1.9242903391520183,48.542417,2.0,0.0
2.7900000000000005,2.9819999999999998,1.9246788024902344,48.563169,0.0,0.0
2.7900000000000005,2.9798333333333336,1.9237149556477864,48.56024,0.0,0.0
2.79,2.9971428571428573,1.9236858912876673,56.4506,7.0,0.0
2.7900000000000005,2.9868333333333332,1.922686258951823,48.631894,0.0,0.0
2.7900000000000005,2.997666666666667,1.9221725463867188,48.519407,0.0,0.0
2.7900000000000005,3.004,1.92230224609375,48.512449000000004,0.0,0.0
2.7900000000000005,3.0071666666666665,1.9237416585286458,48.577391,0.0,0.0
2.7900000000000005,3.0135,1.9240519205729167,48.665341,3.0,0.0
2.7900000000000005,3.003833333333333,1.9242661794026692,48.688047,0.0,0.0
2.7900000000000005,3.0033333333333334,1.9238675435384114,48.559385,0.0,0.0
2.7900000000000005,2.9601666666666664,1.9236996968587239,49.701472,0.0,0.0
2.7900000000000005,3.004,1.9218521118164062,48.579343,0.0,0.0
2.7900000000000005,3.0055,1.9213453928629558,48.581907,39.0,0.0
2.7900000000000005,2.997833333333333,1.9213186899820964,48.304015,0.0,0.0
2.7900000000000005,3.0,1.9212608337402344,48.428709,2.0,0.0
2.7900000000000005,2.9988333333333337,1.920969009399414,48.509214,0.0,0.0
2.7900000000000005,2.987166666666667,1.922403335571289,48.552732,0.0,0.0
2.7900000000000005,2.998333333333333,1.921094258626302,48.533262,6.0,0.0
2.7900000000000005,3.0041666666666664,1.9207706451416016,48.450559999999996,0.0,0.0
2.7900000000000005,3.0020000000000002,1.9213619232177734,48.592099,0.0,0.0
2.79,3.002,1.9220025198800224,56.629616,0.0,0.0
2.7900000000000005,3.0108333333333337,1.9220600128173828,48.587827,0.0,0.0
2.7900000000000005,2.999,1.921695073445638,48.500547999999995,4.0,0.0
2.7900000000000005,2.9953333333333334,1.9203688303629558,48.467527000000004,0.0,0.0
2.7900000000000005,3.012,1.9208628336588542,48.535154,0.0,0.0
2.7900000000000005,2.9463333333333335,1.9220129648844402,50.040949,0.0,0.0
2.7900000000000005,3.0203333333333333,1.9252910614013672,49.634821,0.0,0.0
2.7900000000000005,3.0218333333333334,1.9254252115885417,49.330196,64.0,0.0
2.7900000000000005,3.0084999999999997,1.9244982401529949,48.248717,0.0,0.0
2.7900000000000005,2.98,1.9232635498046875,47.848877,2.0,0.0
2.7900000000000005,2.9941666666666666,1.923138936360677,48.252134,0.0,0.0
2.7900000000000005,2.9938333333333333,1.9222850799560547,48.870176,0.0,0.0
2.7900000000000005,2.99,1.9225260416666667,48.482113999999996,58.0,0.0
