cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
73.21,2.5895,6.639372825622559,1.241086,0.0,0.0
73.21,2.537666666666667,6.641912460327148,3.460928,4634.0,0.0
73.21,3.597285714285714,6.64854485648019,17.327287,86137.0,0.0
73.21,3.6990000000000003,6.651053292410714,17.032122,84315.0,0.0
73.21,3.6990000000000003,6.6539306640625,17.172931,85573.0,0.0
73.21,3.699,6.654860178629558,14.901206,73704.0,0.0
73.21,3.6994285714285717,6.656830378941128,17.558122,86051.0,0.0
73.21,3.6990000000000003,6.658246721540179,17.330277,85459.0,0.0
73.21,3.699142857142857,6.657760075160435,17.224505,85318.0,0.0
73.21,3.699,6.657326380411784,14.733055,72804.0,0.0
73.21,3.6990000000000003,6.6578369140625,16.664692000000002,80064.0,0.0
73.21,3.6992857142857143,6.659308842250279,16.305378,77559.0,0.0
73.21,3.4145714285714286,6.660251072474888,15.294637999999999,78246.0,0.0
73.21,3.7,6.660996573311942,16.531147,79728.0,0.0
73.21,3.7,6.659562247140067,16.668598,81024.0,0.0
73.21,3.6997142857142857,6.658976963588169,16.51668,80141.0,0.0
73.21,3.7000000000000006,6.657499313354492,13.982569999999999,67984.0,0.0
73.21,3.5312857142857146,6.658736092703683,16.58028,83958.0,0.0
73.21,3.6997142857142857,6.659690856933594,16.872759000000002,80309.0,0.0
73.21,3.6998333333333338,6.660716374715169,14.436304,70235.0,0.0
73.21,3.6997142857142857,6.661291939871652,16.596515,79245.0,0.0
73.21,3.699857142857143,6.660458156040737,16.653094,80200.0,0.0
73.21,3.535285714285714,6.6618772234235495,15.843527,80420.0,0.0
73.21,3.7000000000000006,6.663248062133789,14.384545,69814.0,0.0
73.2042857142857,3.699857142857143,6.663077218191964,16.629841,79908.0,0.0
73.2,3.6997142857142857,6.660489763532366,16.389362000000002,79697.0,0.0
73.2,3.6995714285714283,6.660012926374163,16.826373,80349.0,0.0
73.2,3.608,6.658384958902995,13.911525,70266.0,0.0
73.2,3.7,6.657746996198382,16.526264,80233.0,0.0
73.2,3.7,6.659221649169922,16.643817,79856.0,0.0
73.2,3.7,6.658966609409878,16.585528,79798.0,0.0
73.2,3.699857142857143,6.657112666538784,16.481892000000002,80083.0,0.0
73.2,3.6872857142857143,6.657246180943081,16.606281,80321.0,0.0
73.2,3.699857142857143,6.657436370849609,16.726092,79191.0,0.0
73.2,3.6998333333333338,6.657033284505208,14.482568,69786.0,0.0
73.2,3.7,6.6572674342564175,16.766192,80941.0,0.0
73.2,3.6997142857142857,6.65739495413644,16.880328,81793.0,0.0
73.2,3.6355714285714287,6.659554072788784,15.439902,74787.0,0.0
73.2,3.6997142857142857,6.66075188773019,17.621171,83250.0,0.0
73.2,3.7000000000000006,6.660704930623372,14.13949,69171.0,0.0
73.2,3.7,6.661079406738281,16.606281,79700.0,0.0
73.2,3.699857142857143,6.6610903058733255,16.907306,82076.0,0.0
73.2,3.6484285714285716,6.661685398646763,15.991596,78881.0,0.0
73.2,3.6990000000000003,6.661005292619977,16.59914,80458.0,0.0
73.2,3.699142857142857,6.660505022321429,16.727679000000002,80880.0,0.0
73.2,3.6995,6.6609242757161455,14.396814,69242.0,0.0
73.2,3.699142857142857,6.66150392804827,16.559345,79825.0,0.0
73.2,3.6502857142857144,6.661374773297991,15.802633,77495.0,0.0
73.2,3.7,6.660848345075335,16.700336,80046.0,0.0
73.2,3.6997142857142857,6.661185673304966,16.791521,81354.0,0.0
73.19142857142857,3.6997142857142857,6.660684313092913,16.75893,80191.0,0.0
73.18999999999998,3.7,6.659704480852399,16.642657,79702.0,0.0
73.19,3.6988333333333334,6.660386403401692,13.934108,67796.0,0.0
73.18999999999998,3.6990000000000003,6.661518641880581,16.847307,80117.0,0.0
73.18999999999998,3.6990000000000003,6.662355150495257,16.594501,80062.0,0.0
73.18999999999998,3.699142857142857,6.663216727120536,15.837668,74811.0,0.0
73.18999999999998,3.699142857142857,6.664561680385044,16.494585999999998,79140.0,0.0
73.18999999999998,3.6992857142857143,6.663010733468192,17.571427,85294.0,0.0
73.19,3.6991666666666667,6.662458419799805,15.183434,72258.0,0.0
73.18999999999998,3.6992857142857143,6.662008558000837,17.534256,86493.0,0.0
73.18999999999998,3.699142857142857,6.661867414202009,17.159014,83624.0,0.0
73.18999999999998,3.6994285714285717,6.661798749651227,17.210222,85226.0,0.0
73.18999999999998,3.699142857142857,6.661775316510882,17.483476,86317.0,0.0
73.18999999999998,3.6995714285714283,6.660962785993304,16.848711,81913.0,0.0
73.19,3.7000000000000006,6.661224365234375,14.642479999999999,72127.0,0.0
73.18999999999998,3.7,6.658978598458426,16.712787,80627.0,0.0
73.18999999999998,3.699857142857143,6.6597409929547995,16.936175,81475.0,0.0
73.18999999999998,3.699857142857143,6.660132271902902,16.337605,76837.0,0.0
73.18999999999998,3.699857142857143,6.659055437360491,17.056902,83373.0,0.0
73.18999999999998,3.6997142857142857,6.658749716622489,16.551959,78965.0,0.0
73.19,3.699666666666667,6.66032600402832,14.202966,69009.0,0.0
73.18999999999998,3.65,6.66044671194894,15.784384,76289.0,0.0
73.18999999999998,3.3972857142857142,6.6616009303501675,15.81429,79447.0,0.0
73.18999999999998,3.6990000000000003,6.663282121930804,16.530415,79574.0,0.0
73.19,3.6991666666666667,6.6630299886067705,14.110254000000001,68076.0,0.0
