cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
41.5075,2.63625,3.045969009399414,1.958917,2.0,1.0
41.51,3.4085,5.502819061279297,14.016322,2.0,0.0
41.525000000000006,3.5235,7.487308502197266,13.33511,5.0,0.0
41.535,2.717,7.489110946655273,9.479102000000001,0.0,0.0
41.555,2.9044999999999996,7.490072250366211,9.477881,0.0,0.0
41.565,2.8585000000000003,7.490673065185547,10.429355000000001,0.0,0.0
41.585,2.8325,7.490913391113281,8.163798,4.0,0.0
41.59666666666667,2.778,7.4952392578125,9.354956,0.0,0.0
41.614999999999995,2.7335000000000003,7.495840072631836,9.991857,1.0,0.0
41.625,2.9139999999999997,7.496320724487305,9.680212000000001,2.0,5.0
41.644999999999996,2.904,7.496440887451172,10.514499,3.0,0.0
41.65,2.708,7.496921539306641,4.771717,2.0,0.0
41.669999999999995,2.827,7.496921539306641,13.995508000000001,9.0,5.0
41.685,2.906,7.497762680053711,9.734961,0.0,1.0
41.7,2.709,7.498363494873047,4.635669,0.0,0.0
41.71,2.8955,7.498844146728516,10.276036,0.0,1.0
41.724999999999994,2.7325,7.49908447265625,9.794042000000001,0.0,5.0
41.74,2.907,7.501007080078125,10.348973,4.0,1.0
41.754999999999995,2.984,7.501367568969727,8.865333,19.0,0.0
41.765,2.7675,7.501487731933594,8.191568,53.0,5.0
41.785,2.8339999999999996,7.502567291259766,9.51023,3.0,1.0
41.795,2.729,7.496435165405273,8.784400999999999,96.0,0.0
41.81,2.912,7.497154235839844,10.586399,2.0,0.0
41.825,2.854,7.497154235839844,9.046059,1.0,1.0
41.84,2.8049999999999997,7.497394561767578,9.630957,0.0,1.0
41.855000000000004,2.8655,7.497514724731445,9.845006,0.0,0.0
41.87,2.7975,7.498115539550781,10.168126,3.0,0.0
41.885000000000005,2.832,7.50160026550293,9.300636,63.0,0.0
41.9,2.918,7.501720428466797,9.756566,1.0,0.0
41.915,2.7329999999999997,7.501720428466797,9.549902,2.0,0.0
41.93,2.8785,7.501649856567383,9.486547999999999,3.0,1.0
41.945,2.9059999999999997,7.501476287841797,8.575173,2.0,0.0
41.95666666666667,2.778333333333333,7.501319885253906,11.310152,3.0,0.0
41.97,3.166,7.501228332519531,4.845936,2.0,0.0
41.985,2.7415000000000003,7.501228332519531,9.978062,0.0,0.0
41.995000000000005,2.8885,7.501228332519531,9.750340999999999,0.0,1.0
42.015,2.8834999999999997,7.501228332519531,10.364109,0.0,0.0
42.025000000000006,2.7255000000000003,7.502189636230469,9.387,4.0,0.0
42.045,2.8594999999999997,7.50037956237793,9.55564,1.0,0.0
42.055,2.85,7.500740051269531,11.152315,2.0,0.0
42.07,2.8165,7.501314163208008,7.520428,3.0,9.0
42.085,2.964,7.501434326171875,10.095861,2.0,0.0
42.095,2.776,7.501554489135742,9.070654000000001,0.0,1.0
42.11333333333334,2.8639999999999994,7.5020751953125,13.388638,8.0,0.0
42.12,2.777,7.502155303955078,4.277577,0.0,0.0
42.14,2.8326666666666664,7.5023956298828125,13.792079,0.0,2.0
42.155,2.8575,7.50251579284668,8.359658,0.0,0.0
42.17,2.7344999999999997,7.503116607666016,9.295265,0.0,0.0
42.185,2.7225,7.487491607666016,9.892797,25.0,0.0
42.195,2.909,7.48902702331543,9.514075,4.0,3.0
42.215,2.7485,7.490703582763672,10.110814,5.0,0.0
42.22,2.947,7.491302490234375,5.481065,2.0,0.0
42.235,2.766,7.491903305053711,10.037572,0.0,0.0
42.254999999999995,2.9025,7.492143630981445,10.636997000000001,4.0,0.0
42.265,2.9095,7.492744445800781,10.719393,7.0,0.0
42.285,2.7270000000000003,7.493104934692383,9.565771999999999,0.0,0.0
42.295,2.8785,7.493465423583984,7.381328999999999,0.0,0.0
42.305,2.7560000000000002,7.493946075439453,10.196750999999999,0.0,0.0
42.325,2.8745,7.496709823608398,9.226051,37.0,2.0
42.335,2.883,7.498992919921875,9.741796,2.0,0.0
42.355000000000004,2.7104999999999997,7.499420166015625,9.493079,3.0,4.0
42.364999999999995,2.9055,7.499420166015625,10.534945,2.0,0.0
42.385000000000005,2.8935000000000004,7.499420166015625,9.002724,0.0,0.0
42.394999999999996,2.7015000000000002,7.499420166015625,7.607463,0.0,0.0
42.405,2.888,7.499420166015625,9.929051999999999,4.0,1.0
42.425,2.73,7.499660491943359,9.09745,0.0,0.0
42.435,2.8535000000000004,7.499660491943359,9.988989,0.0,1.0
42.455,2.9850000000000003,7.499660491943359,9.964268,0.0,0.0
