cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
42.36333333333334,2.453,3.0479036966959634,0.909178,0.0,0.0
42.37,3.2609999999999997,6.079907735188802,20.808113,4.0,1.0
42.38,3.351,7.4850921630859375,5.38878,0.0,0.0
42.394999999999996,2.7359999999999998,7.486534118652344,9.709326,0.0,0.0
42.41,2.8525,7.487972259521484,10.080114,0.0,0.0
42.425,2.8689999999999998,7.488332748413086,10.023045,0.0,0.0
42.435,2.785,7.491216659545898,9.269079999999999,4.0,0.0
42.45,2.911,7.493618011474609,9.782872999999999,0.0,0.0
42.465,2.7315,7.494697570800781,10.166723000000001,1.0,0.0
42.48,2.9595000000000002,7.495418548583984,9.135411999999999,2.0,0.0
42.495000000000005,2.9185,7.496259689331055,10.38236,4.0,5.0
42.504999999999995,2.721,7.496740341186523,9.165382000000001,3.0,0.0
42.52333333333333,2.9156666666666666,7.497501373291016,11.000947,0.0,0.0
42.535,2.8994999999999997,7.497581481933594,9.217445999999999,1.0,0.0
42.55,2.7975,7.497581481933594,9.937352,2.0,0.0
42.565,2.7815000000000003,7.497581481933594,9.745336,3.0,0.0
42.58,2.738,7.497821807861328,4.368763,9.0,0.0
42.59,2.831666666666667,7.498465220133464,13.575832,0.0,0.0
42.605000000000004,2.96,7.499860763549805,8.148844,18.0,0.0
42.614999999999995,2.7905,7.499980926513672,9.537513,0.0,0.0
42.635000000000005,2.9154999999999998,7.500099182128906,10.272006,1.0,1.0
42.644999999999996,2.813,7.500217437744141,10.919163000000001,3.0,0.0
42.66,2.978,7.5000762939453125,4.552417,0.0,3.0
42.67,2.8600000000000003,7.500026702880859,11.15439,1.0,5.0
42.685,2.818,7.499977111816406,10.297093,2.0,7.0
42.7,3.1205,7.500577926635742,10.557956,3.0,1.0
42.715,2.904,7.50152587890625,9.152381,50.0,0.0
42.724999999999994,2.7039999999999997,7.502952575683594,7.576093,7.0,0.0
42.735,2.879,7.502527236938477,10.522433,10.0,0.0
42.754999999999995,2.7,7.4974212646484375,9.402686,26.0,103.0
42.765,2.9495,7.493675231933594,9.581641000000001,0.0,4.0
42.78,2.8815,7.495367050170898,11.118623,0.0,0.0
42.795,2.773,7.495576858520508,9.469947,3.0,0.0
42.81,2.958,7.495914459228516,5.769943,1.0,0.0
42.815,2.7725,7.495309829711914,9.943945,2.0,0.0
42.835,2.8970000000000002,7.495965957641602,11.082918,3.0,8.0
42.845,2.8914999999999997,7.496618270874023,10.26389,2.0,0.0
42.864999999999995,2.765,7.497028350830078,9.686315,4.0,1.0
42.875,2.8979999999999997,7.497095108032227,10.352025000000001,0.0,1.0
42.894999999999996,2.8775000000000004,7.497795104980469,9.604467,0.0,0.0
42.905,2.807,7.4986572265625,8.965492999999999,0.0,1.0
42.915,2.9299999999999997,7.499258041381836,10.580356,0.0,0.0
42.935,2.7325,7.499378204345703,9.398108,3.0,0.0
42.94,3.112,7.499378204345703,5.347338,1.0,0.0
42.955,2.7279999999999998,7.499378204345703,9.731481,2.0,0.0
42.965,2.8625,7.499614715576172,9.409217,3.0,0.0
42.985,2.932,7.500095367431641,10.562717,2.0,0.0
42.995000000000005,2.7264999999999997,7.500696182250977,9.506872,7.0,0.0
43.01,2.878,7.500936508178711,8.00944,0.0,0.0
43.025000000000006,2.745,7.501176834106445,9.852148,0.0,0.0
43.035,2.8525,7.501537322998047,9.724523999999999,0.0,1.0
43.053333333333335,2.8409999999999997,7.501321156819661,13.204127999999999,0.0,1.0
43.06,2.766,7.5011138916015625,3.634635,0.0,0.0
43.075,2.918,7.50108528137207,10.519503,4.0,1.0
43.093333333333334,2.885,7.501056671142578,13.174406000000001,63.0,0.0
43.105000000000004,2.7215,7.500814437866211,7.968241000000001,26.0,2.0
43.12,2.886,7.5002593994140625,10.497532,80.0,0.0
43.13,2.7640000000000002,7.50006103515625,8.89585,65.0,0.0
43.144999999999996,2.7005,7.500463485717773,7.997417,6.0,4.0
43.155,2.935,7.500410079956055,10.038426000000001,0.0,0.0
43.17,2.7190000000000003,7.500307083129883,9.398719,0.0,3.0
43.185,2.886,7.499746322631836,10.348728999999999,0.0,1.0
43.2,2.8975,7.500844955444336,10.340977,0.0,0.0
43.215,2.7245,7.501325607299805,9.731297999999999,4.0,0.0
43.23,3.053,7.501445770263672,5.677536,2.0,0.0
43.235,2.7235,7.501613616943359,9.199684,3.0,0.0
43.25,3.153,7.5019683837890625,10.441196000000001,2.0,0.0
43.265,2.8845,7.501554489135742,10.462315,0.0,0.0
43.28,2.7075,7.502899169921875,9.405005,25.0,0.0
43.295,2.962,7.502786636352539,10.133946,0.0,0.0
43.305,2.88,7.503019332885742,10.648166,0.0,3.0
43.32,2.761,7.503326416015625,4.785876,0.0,1.0
43.33,2.895,7.503566741943359,10.882969,0.0,0.0
43.345,2.73,7.503686904907227,9.59403,4.0,1.0
43.36,2.901,7.503715515136719,9.395912,2.0,0.0
43.373333333333335,2.97,7.495562235514323,10.629855,3.0,2.0
43.385000000000005,2.8049999999999997,7.492580413818359,7.895182,2.0,0.0
43.394999999999996,2.8845,7.493408203125,10.143101999999999,0.0,0.0
43.41,2.748,7.493408203125,7.959757,7.0,0.0
43.425,2.8735,7.493528366088867,9.264503000000001,2.0,0.0
43.435,2.819,7.493648529052734,11.007845,0.0,2.0
43.45,2.8465,7.493648529052734,9.548804,0.0,0.0
43.465,2.904,7.4943695068359375,8.967323,0.0,0.0
43.477999999999994,3.2043999999999997,7.49580078125,14.247156,4.0,0.0
