cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
25.37,2.35875,3.041518211364746,1.326535,0.0,1.0
25.38,2.7693333333333334,5.6642710367838545,18.619581,20.0,4.0
25.415,2.92,7.490203857421875,9.479041,116.0,1.0
25.445,2.7155,7.491998672485352,9.350928,1.0,0.0
25.475,2.8535,7.492837905883789,8.387674,2.0,0.0
25.5,2.758,7.49365234375,8.778969,3.0,0.0
25.525,2.8390000000000004,7.493772506713867,7.549113999999999,2.0,1.0
25.555,2.8955,7.494853973388672,9.624548,3.0,0.0
25.59,2.731,7.495334625244141,9.541968,0.0,0.0
25.619999999999997,2.903,7.495334625244141,10.745272,0.0,2.0
25.655,2.8875,7.496055603027344,10.402013,0.0,44.0
25.685000000000002,2.7165,7.497257232666016,8.431191,0.0,0.0
25.715,2.8354999999999997,7.498937606811523,9.011635,7.0,1.0
25.740000000000002,2.729,7.501699447631836,9.828466,1.0,0.0
25.775,2.898,7.502660751342773,9.417456999999999,3.0,0.0
25.805,2.8465,7.487462997436523,9.929478,131.0,1250.0
25.83,2.721,7.487335205078125,4.908191,2.0,0.0
25.855,2.958,7.488777160644531,10.648594,0.0,2.0
25.89,2.7615,7.489618301391602,9.938023000000001,3.0,4.0
25.92,2.8985000000000003,7.490335464477539,10.617222,0.0,1.0
25.950000000000003,2.8994999999999997,7.491416931152344,10.205967000000001,0.0,1.0
25.985,2.721,7.492498397827148,9.762853,0.0,0.0
26.02,2.797333333333333,7.49453862508138,10.635776,7.0,3.0
26.049999999999997,2.9135,7.499460220336914,9.725745,1.0,2.0
26.07,2.715,7.50006103515625,4.688403,2.0,0.0
26.099999999999998,2.8653333333333335,7.500283559163411,12.539519,10.0,2.0
26.134999999999998,2.7270000000000003,7.50135612487793,8.541543,2.0,0.0
26.16,2.8964999999999996,7.502197265625,10.431186,4.0,2.0
26.195,2.9185,7.5030364990234375,10.423802,0.0,1.0
26.22,2.708,7.487754821777344,5.108325,0.0,1.0
26.244999999999997,2.859,7.488594055175781,10.713046,0.0,1.0
26.275,2.7225,7.489433288574219,9.357642,0.0,0.0
26.310000000000002,2.8755,7.490634918212891,10.448764,0.0,0.0
26.346666666666664,2.815,7.495031992594401,11.312104999999999,15.0,1.0
26.375,2.734,7.49577522277832,8.926918,2.0,1.0
26.405,2.817,7.49766731262207,10.014257,3.0,168.0
26.43,2.735,7.498981475830078,4.81621,2.0,0.0
26.456666666666667,2.8513333333333333,7.500343322753906,13.70425,15.0,0.0
26.49,2.808,7.501384735107422,6.007615,3.0,101.0
26.52,2.8503333333333334,7.5024261474609375,15.040610000000001,0.0,6.0
26.555,2.908,7.5032806396484375,7.575482,0.0,2.0
26.57,2.735,7.503520965576172,5.100633,0.0,0.0
26.6,2.872,7.495693206787109,10.560948,0.0,0.0
26.630000000000003,2.8585,7.492912292480469,10.387363,8.0,2.0
26.66,2.721,7.495676040649414,9.768957,2.0,0.0
26.695,2.8555,7.496637344360352,10.414341,3.0,0.0
26.725,2.9445,7.497592926025391,10.909396000000001,2.0,13.0
26.759999999999998,2.7305,7.499870300292969,9.322913,0.0,7.0
26.78,3.047,7.501792907714844,5.98381,0.0,1.0
26.805,2.7205,7.502033233642578,9.41349,3.0,27.0
26.835,2.886,7.502634048461914,10.940096,0.0,1.0
26.869999999999997,2.894,7.50323486328125,10.745821,0.0,0.0
26.9,2.732,7.490598678588867,10.50266,5.0,13.0
26.93,2.974,7.4914398193359375,5.22423,19.0,0.0
26.950000000000003,2.721,7.496967315673828,10.580966,46.0,11.0
26.985,2.8575,7.498142242431641,9.596105999999999,37.0,71.0
27.009999999999998,2.859,7.498956680297852,9.775305,77.0,1.0
27.04,2.721,7.500274658203125,9.803563,0.0,1.0
27.07,3.1399999999999997,7.501476287841797,8.012126,12.0,7.0
27.095,2.7395,7.502437591552734,10.728427,0.0,4.0
27.125,2.899,7.502798080444336,8.671547,0.0,0.0
27.155,2.876,7.503278732299805,9.927038,3.0,1.0
27.185000000000002,2.721,7.495342254638672,9.307716,22.0,0.0
27.215,2.9015,7.488483428955078,10.594577000000001,5.0,0.0
27.244999999999997,2.8975,7.493890762329102,9.011147000000001,10.0,1.0
27.275,2.731,7.494852066040039,9.153845,3.0,0.0
27.305,2.9385000000000003,7.495212554931641,9.799475000000001,2.0,0.0
27.33,2.734,7.495452880859375,8.267129,0.0,0.0
27.36,2.8315,7.495813369750977,10.106359000000001,0.0,0.0
27.39,2.8535000000000004,7.496173858642578,9.973851,38.0,42.0
27.425,2.715,7.498809814453125,9.797216,0.0,109.0
27.455,2.7065,7.484865188598633,8.561868,112.0,347.0
27.479999999999997,2.8645,7.486177444458008,9.993870999999999,0.0,11.0
27.505000000000003,2.7805,7.486537933349609,7.584514,1.0,0.0
27.53,2.901,7.488580703735352,10.061986000000001,9.0,8.0
27.560000000000002,2.7005,7.49165153503418,10.180699,3.0,303.0
27.59,2.981,7.492372512817383,10.108007,2.0,3.0
27.619999999999997,2.875,7.492612838745117,10.917086000000001,0.0,0.0
27.65,2.8075,7.492733001708984,10.581943,0.0,1.0
27.68,3.024,7.492733001708984,5.664781,0.0,4.0
27.700000000000003,2.7344999999999997,7.492853164672852,9.734228,3.0,0.0
27.736666666666665,2.8733333333333335,7.493213653564453,14.478784000000001,0.0,0.0
27.765,2.883,7.493574142456055,8.341470000000001,0.0,0.0
27.8,2.8636666666666666,7.493854522705078,11.291108000000001,1.0,2.0
