cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
62.772000000000006,2.5012,7.47841796875,1.460934,0.0,0.0
62.765,2.55875,7.4789018630981445,1.1697959999999998,0.0,0.0
62.765,3.6995,7.4798736572265625,16.84859,5.0,0.0
62.775000000000006,3.699,7.480558395385742,16.882097,0.0,0.0
62.78,3.699,7.481403350830078,16.927875,0.0,0.0
62.79,3.699,7.48137092590332,19.067151000000003,1.0,0.0
62.8,3.6995,7.481250762939453,16.470905000000002,0.0,0.0
62.81,3.699,7.480228424072266,18.77168,5.0,0.0
62.815,3.699,7.479789733886719,17.783158,0.0,0.0
62.825,3.699,7.480182647705078,17.006608999999997,0.0,0.0
62.83,3.699,7.480091094970703,16.528949,0.0,0.0
62.84,3.6995,7.479419708251953,18.132156000000002,2.0,0.0
62.85,3.699,7.479217529296875,18.775343,3.0,0.0
62.855000000000004,3.699,7.478113174438477,18.185745,1.0,0.0
62.864999999999995,3.6995,7.478416442871094,17.275772,0.0,0.0
62.875,3.699,7.480403900146484,17.84395,1.0,0.0
62.88333333333333,3.699,7.480644226074219,24.239072999999998,1.0,0.0
62.89,3.699,7.48316764831543,17.242083,4.0,0.0
62.9,3.699,7.483621597290039,15.118307999999999,1.0,0.0
62.905,3.699,7.483888626098633,14.709984,0.0,0.0
62.916666666666664,3.699,7.4831288655598955,23.343385,0.0,0.0
62.925,3.699,7.482761383056641,18.640394999999998,1.0,0.0
62.935,3.699,7.482301712036133,18.02626,21.0,0.0
62.94,3.699,7.48182487487793,16.893084,3.0,0.0
62.95,3.699,7.481454849243164,16.922197,0.0,0.0
62.96,3.699,7.481147766113281,17.808426,1.0,0.0
62.965,3.699,7.480302810668945,16.845782,0.0,0.0
62.974999999999994,3.699,7.479391098022461,17.758622000000003,4.0,0.0
62.98,3.699,7.479742050170898,18.382826,0.0,0.0
62.99,3.699,7.4786529541015625,18.569716,1.0,0.0
63.0,3.699,7.4776763916015625,18.246902,0.0,0.0
63.004999999999995,3.699,7.476554870605469,18.062637000000002,0.0,0.0
63.015,3.6995,7.476949691772461,16.431903,23.0,0.0
63.02,3.6995,7.477624893188477,18.194045,0.0,0.0
63.03,3.6995,7.476579666137695,16.565449,1.0,0.0
63.04,3.699,7.476694107055664,18.118423,1.0,0.0
63.045,3.699,7.476785659790039,17.990371,0.0,0.0
63.055,3.699,7.477210998535156,17.023882,4.0,0.0
63.06,3.699,7.476875305175781,16.869098,0.0,0.0
63.07,3.699,7.4767913818359375,17.260331,0.0,0.0
63.080000000000005,3.699333333333333,7.477572123209636,24.861692,1.0,0.0
63.09,3.699,7.478252410888672,17.205095,0.0,0.0
63.1,3.699,7.478559494018555,17.279435999999997,6.0,0.0
63.105000000000004,3.699,7.478679656982422,17.242876,0.0,0.0
63.114999999999995,3.699,7.478199005126953,18.483106999999997,0.0,0.0
63.12,3.699,7.4784393310546875,17.601456,20.0,0.0
63.13,3.699,7.478786468505859,17.184283,0.0,0.0
