cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
2.88,2.6512000000000002,1.749151611328125,36.594266000000005,19.0,0.0
2.8800000000000003,2.9595000000000002,3.3007818857828775,55.676188,0.0,0.0
2.8800000000000003,2.9731666666666663,5.313729604085286,55.822794,0.0,0.0
2.88,2.6513999999999998,6.7075347900390625,39.041649,1014.0,0.0
2.8800000000000003,2.4075,6.76182238260905,42.788586,1727.0,0.0
2.8800000000000003,2.3986666666666667,6.762555440266927,42.011306,1825.0,0.0
2.8800000000000003,2.4146666666666667,6.762844721476237,40.711078,1843.0,0.0
2.8800000000000003,2.4185000000000003,6.7619679768880205,42.531995,1842.0,0.0
2.8800000000000003,2.463833333333333,6.76136589050293,41.050066,1859.0,0.0
2.8800000000000003,2.4045,6.760831197102864,43.962107,1851.0,0.0
2.8800000000000003,2.7793333333333337,6.762037913004558,47.059328,1819.0,0.0
2.8800000000000003,2.3873333333333333,6.761376063028972,42.923718,1880.0,0.0
2.8800000000000003,2.4523333333333333,6.761022567749023,41.474869,1834.0,0.0
2.8800000000000003,2.3688333333333333,6.760599136352539,41.13991,1858.0,0.0
2.8883333333333336,2.5871666666666666,6.759989420572917,46.730532,1178.0,0.0
2.89,2.8363333333333336,6.760658899943034,55.252421999999996,260.0,0.0
2.89,2.4036666666666666,6.760027567545573,43.57661,1859.0,0.0
2.89,2.4091666666666667,6.761604309082031,43.078991,1823.0,0.0
2.89,2.3978333333333333,6.760641098022461,42.379713,1837.0,0.0
2.89,2.3994,6.762535095214844,33.931432,1577.0,0.0
2.89,2.449666666666667,6.763513565063477,40.558368,1865.0,0.0
2.89,2.3761666666666668,6.762247085571289,40.388202,1864.0,0.0
2.89,2.42,6.76058832804362,39.989522,1861.0,0.0
2.89,2.442833333333333,6.759122212727864,39.5696,1881.0,0.0
2.89,2.4933333333333336,6.761249542236328,39.15084,1841.0,0.0
2.89,2.4288333333333334,6.7616424560546875,39.724691,1820.0,0.0
2.89,2.4072,6.760630035400391,33.221656,1505.0,0.0
2.89,2.7931666666666666,6.760370254516602,49.421504,544.0,0.0
2.89,2.9614999999999996,6.75071398417155,55.337993,4.0,0.0
2.89,2.9491666666666667,2.894866943359375,54.671552,62.0,0.0
2.89,2.9118333333333335,3.8536415100097656,57.257666,0.0,0.0
2.89,2.9153333333333333,5.965841929117839,56.570045,88.0,0.0
2.89,2.7901666666666665,6.761579513549805,46.802188,1787.0,0.0
2.89,2.384,6.761786142985026,42.622754,1843.0,0.0
2.89,2.649,6.760588963826497,45.252936,1834.0,0.0
2.89,2.4153333333333333,6.760307947794597,42.383193,1860.0,0.0
2.89,2.4488333333333334,6.757954279581706,42.890576,1830.0,0.0
2.89,2.3805,6.758663177490234,41.229448,1752.0,0.0
2.89,2.393666666666667,6.759208679199219,40.619036,1860.0,0.0
2.89,2.3576,6.760041046142578,33.300818,1582.0,0.0
