cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
89.08,2.1430000000000002,7.467250823974609,5.791793999999999,0.0,0.0
89.08,3.699,7.467250823974609,14.717248999999999,1.0,0.0
89.08,3.699,7.467250823974609,22.309085,0.0,0.0
89.08500000000001,3.699,7.467250823974609,14.245752,2.0,0.0
89.08999999999999,3.699,7.467826843261719,21.872869,12.0,0.0
89.09,3.6995,7.468564987182617,14.763817,3.0,0.0
89.08999999999999,3.699,7.469005584716797,21.751593,16.0,0.0
89.09,3.699,7.4694061279296875,14.596641,12.0,0.0
89.08999999999999,3.699333333333333,7.469646453857422,22.590640999999998,1.0,0.0
89.09,3.699,7.469886779785156,15.220176,3.0,0.0
89.08999999999999,3.699,7.470127105712891,22.497745000000002,0.0,0.0
89.09,3.699,7.470701217651367,14.472925,0.0,0.0
89.09999999999998,3.699,7.470821380615234,21.995976,1.0,0.0
89.1,3.699,7.470697402954102,14.37533,3.0,0.0
89.09999999999998,3.699,7.472816467285156,22.175053,6.0,0.0
89.1,3.699,7.473697662353516,14.555992,3.0,0.0
89.09999999999998,3.699333333333333,7.472953796386719,22.253726999999998,1.0,0.0
89.1,3.699,7.472785949707031,14.85415,0.0,0.0
89.09999999999998,3.699333333333333,7.4730224609375,23.182741,0.0,0.0
89.1,3.699,7.47265625,14.068079000000001,3.0,0.0
89.10333333333334,3.699,7.472390492757161,21.768926,0.0,0.0
89.11,3.699,7.4722442626953125,14.673364,2.0,0.0
89.11,3.699,7.4722442626953125,21.831669,1.0,0.0
89.11,3.699,7.4722442626953125,14.48678,4.0,0.0
89.11,3.699,7.472883860270183,22.296573000000002,6.0,0.0
89.11,3.699,7.473682403564453,14.730127,3.0,0.0
89.11,3.699,7.473842620849609,22.706423,34.0,0.0
89.11,3.6995,7.474042892456055,14.991967,0.0,0.0
89.11,3.699,7.474163055419922,22.530825,0.0,0.0
89.12,3.699,7.474163055419922,14.303553,0.0,0.0
89.12,3.699,7.4741160074869795,20.715767,6.0,0.0
89.12,3.699,7.4738311767578125,15.048363000000002,1.0,0.0
89.12,3.699,7.4730377197265625,21.763677,0.0,0.0
89.12,3.699333333333333,7.472957611083984,21.641728999999998,2.0,0.0
89.12,3.699,7.472957611083984,15.773518000000001,30.0,1.0
