cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
89.03,3.2605000000000004,7.465385437011719,12.390227,0.0,0.0
89.03,3.699,7.465385437011719,14.739953,0.0,0.0
89.03,3.699,7.462453842163086,15.131858000000001,4.0,0.0
89.03000000000002,3.699,7.460254669189453,22.34827,0.0,0.0
89.03000000000002,3.699,7.461376190185547,21.088509000000002,2.0,0.0
89.035,3.699,7.461896896362305,14.182030000000001,0.0,0.0
89.04,3.699,7.462334950764974,21.812689,2.0,5.0
89.04,3.699,7.462734222412109,14.434289,8.0,0.0
89.04,3.699,7.4628143310546875,21.536261,3.0,0.0
89.04,3.7,7.463094711303711,14.223719,17.0,0.0
89.04,3.699,7.463615417480469,21.601323,2.0,0.0
89.04,3.699,7.464534759521484,14.838281,0.0,0.0
89.04,3.699333333333333,7.466026306152344,21.613714,4.0,0.0
89.045,3.699,7.467536926269531,14.774253999999999,0.0,0.0
89.05,3.699,7.467567443847656,22.379093,2.0,0.0
89.05,3.699,7.467386245727539,14.427942,0.0,0.0
89.05,3.699,7.467746734619141,21.109381,2.0,0.0
89.05,3.699,7.467746734619141,21.220039,8.0,0.0
89.05,3.6995,7.467746734619141,14.338892000000001,3.0,0.0
89.05,3.699,7.467852274576823,21.41706,27.0,0.0
89.05,3.699,7.468107223510742,14.375573,0.0,0.0
89.05333333333333,3.699,7.468547821044922,21.519047999999998,0.0,0.0
89.06,3.699,7.46906852722168,14.98806,4.0,0.0
89.06,3.699333333333333,7.469429016113281,22.178654,0.0,0.0
89.06,3.699,7.469429016113281,14.852502000000001,1.0,0.0
89.06,3.699,7.469669342041016,22.955080000000002,0.0,0.0
89.06,3.699,7.470148086547852,14.106103999999998,2.0,0.0
89.06,3.699,7.471027374267578,21.466254,5.0,0.0
89.06,3.699,7.471107482910156,15.896138,3.0,0.0
89.06,3.699,7.471227645874023,14.995445,1.0,0.0
89.07,3.699,7.471347808837891,23.158571000000002,1.0,0.0
89.07,3.699,7.471347808837891,14.714745,0.0,0.0
89.07,3.699,7.471346537272136,22.193424999999998,4.0,0.0
89.07,3.699,7.471464157104492,14.788658999999999,0.0,0.0
89.07,3.699,7.471834818522136,21.455144999999998,0.0,0.0
89.07,3.699,7.471883773803711,14.438683000000001,2.0,0.0
89.07,3.699,7.47146479288737,22.095037,2.0,0.0
89.07333333333332,3.699,7.471218109130859,22.136112,48.0,0.0
89.08,3.6995,7.471269607543945,15.141685,25.0,0.0
89.08,3.699,7.471508026123047,21.895391,60.0,0.0
89.08,3.699,7.47166633605957,14.377038,17.0,0.0
89.08,3.699,7.472068786621094,21.234626,2.0,0.0
89.08,3.699,7.472146987915039,14.123011,0.0,0.0
89.08,3.699,7.472250620524089,22.517826,12.0,0.0
89.08,3.699,7.472225189208984,14.644738,0.0,0.0
89.08333333333333,3.699,7.4711863199869795,23.036806,3.0,0.0
89.09,3.699,7.4707794189453125,14.34005,2.0,0.0
89.08999999999999,3.699,7.470750172932942,22.018682,4.0,0.0
89.09,3.699,7.470451354980469,15.033897,6.0,0.0
89.08999999999999,3.699,7.469916025797526,21.702337,1.0,0.0
89.09,3.699,7.469577789306641,14.405359,0.0,0.0
89.08999999999999,3.699333333333333,7.4691925048828125,21.726873,0.0,0.0
89.09,3.6995,7.468852996826172,14.745079,0.0,0.0
89.08999999999999,3.699333333333333,7.468638102213542,21.558356,59.0,0.0
89.1,3.699,7.467554092407227,14.564720999999999,0.0,0.0
89.09999999999998,3.699,7.467169443766276,21.763311,0.0,0.0
89.1,3.699,7.46784782409668,14.528406,2.0,0.0
89.09999999999998,3.699333333333333,7.467547098795573,22.603579,2.0,0.0
89.1,3.699,7.467845916748047,15.465353,6.0,0.0
89.09999999999998,3.699,7.467922210693359,22.042364,1.0,0.0
89.1,3.699,7.467845916748047,14.167566,0.0,0.0
89.09999999999998,3.699,7.46853510538737,21.656377,0.0,0.0
89.11,3.699,7.468923568725586,14.543786,0.0,0.0
89.11,3.699,7.470681508382161,21.916265,4.0,0.0
89.11,3.699,7.4716796875,15.645040999999999,0.0,0.0
89.11,3.699,7.472320556640625,22.028813,1.0,0.0
89.11,3.699,7.472400665283203,13.917994,2.0,0.0
89.11,3.699,7.472787221272786,21.821904,5.0,0.0
89.11,3.699,7.472469329833984,14.319666,22.0,0.0
89.11,3.699,7.472332000732422,20.622201,1.0,0.0
89.11666666666667,3.699333333333333,7.472840627034505,21.185309,0.0,0.0
89.12,3.699,7.472990036010742,14.238795,2.0,0.0
89.12,3.699,7.473000844319661,22.010869,0.0,0.0
89.12,3.6995,7.4697418212890625,14.927573,7.0,0.0
89.12,3.699,7.46981684366862,20.094552999999998,0.0,0.0
89.12,3.699,7.470739364624023,13.826198,0.0,0.0
89.12,3.699,7.471019744873047,21.778936,4.0,0.0
89.12,3.699,7.471340179443359,14.908470000000001,2.0,0.0
89.12333333333333,3.699333333333333,7.471580505371094,22.178349,6.0,0.0
89.13,3.699,7.471700668334961,14.84475,3.0,0.0
89.13,3.699333333333333,7.472139994303386,21.743963,0.0,0.0
89.13,3.699,7.4724273681640625,20.89991,0.0,0.0
89.13,3.6995,7.472057342529297,14.631798,0.0,0.0
89.13,3.699333333333333,7.472057342529297,22.351261,4.0,0.0
89.13,3.699,7.472057342529297,14.798850999999999,0.0,0.0
89.13,3.699,7.471707661946614,21.625982,0.0,0.0
