cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
6.57,2.553,1.8118705749511719,31.940652999999998,0.0,0.0
6.57,2.951333333333333,1.8140703837076824,59.650238,0.0,0.0
6.57,2.938166666666667,1.815823237101237,59.641266,0.0,0.0
6.57,2.919833333333333,1.8156375885009766,61.103237,2.0,0.0
6.57,2.9475000000000002,1.8146311442057292,60.193816,40.0,0.0
6.57,2.938166666666667,1.8140761057535808,60.21591,0.0,0.0
6.57,2.9328333333333334,1.813974380493164,60.288847000000004,0.0,0.0
6.57,2.9265000000000003,1.8139082590738933,60.378325,0.0,0.0
6.57,2.9339999999999997,1.8146375020345051,60.33682,4.0,0.0
6.57,2.942,1.8136482238769531,60.291533,0.0,0.0
6.57,2.933,1.8136367797851562,60.27487,10.0,0.0
6.57,2.9243333333333332,1.8149598439534504,60.291838,0.0,0.0
6.57,2.9286666666666665,1.8150736490885417,60.219572,0.0,0.0
6.57,2.9393333333333334,1.8147424062093098,60.326384000000004,2.0,0.0
6.57,2.9285,1.816165288289388,60.425321,0.0,0.0
6.57,2.9171666666666667,1.8147729237874348,60.925321,2.0,0.0
6.57,2.9278333333333335,1.8153800964355469,60.511136,0.0,0.0
6.57,2.9156666666666666,1.8147074381510417,61.64004,0.0,0.0
6.57,2.9263333333333335,1.81573486328125,60.521757,0.0,0.0
6.57,2.9393333333333334,1.8158372243245442,60.482755,2.0,0.0
6.57,2.9215,1.8158734639485676,60.351895999999996,36.0,0.0
6.57,2.9288333333333334,1.8141276041666667,60.30435,0.0,0.0
6.57,2.932166666666667,1.8134721120198567,60.332243,0.0,0.0
6.57,2.9296666666666664,1.8145071665445964,60.150725,0.0,0.0
6.57,2.9291666666666667,1.8136348724365234,60.562101,4.0,0.0
6.57,2.9341666666666666,1.814846674601237,60.301665,4.0,0.0
6.57,2.924166666666667,1.8152211507161458,60.385648,0.0,0.0
6.578333333333333,2.9328333333333334,1.8151321411132812,60.504728,0.0,0.0
6.580000000000001,2.9294999999999995,1.8143068949381511,60.655729,0.0,0.0
6.580000000000001,2.9393333333333334,1.8135948181152344,60.462491,2.0,0.0
6.580000000000001,2.9363333333333332,1.8134867350260417,61.106655,0.0,0.0
