cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
58.4,2.6231999999999998,2.616973876953125,5.094347,81.0,1.0
58.40428571428571,3.427857142857143,3.425079345703125,11.216951,402.0,1050.0
58.41,2.94325,3.990424633026123,8.110636,452.0,616.0
58.41,3.140375,4.519742488861084,8.175334,473.0,1.0
58.410000000000004,3.3402857142857143,5.0080669948032925,7.350444,402.0,0.0
58.41,2.91925,5.513369083404541,8.466227,541.0,0.0
58.410000000000004,3.072428571428571,5.998050144740513,6.606489,349.0,1.0
58.410000000000004,2.7355714285714288,6.338963099888393,4.786975,443.0,0.0
58.41,2.7805,6.652729034423828,5.659898,329.0,0.0
58.410000000000004,2.890571428571429,6.958976745605469,5.025988,269.0,0.0
58.41,2.840625,7.270635604858398,5.7895970000000005,300.0,0.0
58.40999999999999,2.8327999999999998,7.489765930175781,3.694692,331.0,25.0
58.40999999999999,1.9012,7.498513031005859,1.904658,269.0,0.0
58.41,2.076,7.499798774719238,1.540035,230.0,0.0
58.41,2.1523333333333334,7.503268559773763,2.9272400000000003,330.0,0.0
58.41,3.2279999999999998,7.496750513712565,9.212012,210.0,0.0
58.410000000000004,2.5044285714285714,7.496767316545759,4.612292,248.0,0.0
58.41,2.8104999999999998,7.496665000915527,6.574813,446.0,38.0
58.410000000000004,2.9175714285714287,7.497862679617746,6.689192,416.0,0.0
58.410000000000004,2.184857142857143,7.5001356942313055,5.695541,431.0,0.0
58.410000000000004,2.9094285714285713,7.507459368024554,6.46788,390.0,0.0
58.410000000000004,2.6541428571428574,7.509759085518973,6.950177,748.0,24.0
58.413333333333334,2.2929999999999997,7.508036931355794,4.036428,413.0,3.0
58.419999999999995,1.9811666666666667,7.507701237996419,3.377555,352.0,1.0
58.42,2.562857142857143,7.508533477783203,4.526416,291.0,0.0
58.419999999999995,1.7016666666666669,7.506767272949219,3.339958,286.0,1.0
58.42,2.3731999999999998,7.494525146484375,2.236444,638.0,1.0
58.42,1.54175,7.495179176330566,1.620906,517.0,22.0
58.419999999999995,2.095833333333333,7.49846076965332,2.5151310000000002,505.0,0.0
58.419999999999995,2.5468333333333333,7.496103922526042,3.899221,233.0,2274.0
58.41857142857143,3.2408571428571427,7.494782584054129,7.0912299999999995,156.0,3668.0
58.41,3.394875,7.499946117401123,8.74485,185.0,4191.0
58.410000000000004,3.4442857142857144,7.494703020368304,7.286175,223.0,3451.0
58.410000000000004,3.1685714285714286,7.496143886021206,7.819865,136.0,2952.0
58.40875,3.6895000000000002,7.49898624420166,11.912995,2.0,0.0
58.4,3.699625,7.500243663787842,11.781586,12.0,284.0
58.4,3.7,7.444919586181641,10.526401,2.0,3.0
58.4,3.698375,3.438619613647461,13.272183,194.0,78.0
58.4,2.810714285714286,3.5305884225027904,6.998578,353.0,58.0
58.4,2.6274285714285712,3.8937835693359375,3.990652,238.0,0.0
58.4,2.493,4.1846771240234375,4.662097,285.0,0.0
58.4,2.7514285714285713,4.4889984130859375,4.759509,255.0,303.0
58.40125,2.472125,4.797482490539551,5.005114,297.0,429.0
58.41,2.2253333333333334,5.092935562133789,3.645499,298.0,404.0
58.410000000000004,2.2927142857142857,5.375051770891462,4.252613,269.0,365.0
58.417500000000004,2.768375,5.693706035614014,5.2484,297.0,209.0
58.42,2.6004285714285715,6.016590663364956,4.407948,334.0,0.0
58.42,2.2684285714285712,6.322081974574497,4.30138,475.0,0.0
58.42,2.6140000000000003,6.633760724748884,4.821277,347.0,1.0
58.42,2.713142857142857,6.921313149588449,4.302967,276.0,10.0
58.42,2.687,7.2226457595825195,4.869801,287.0,0.0
58.415,2.52375,7.455805778503418,2.662468,235.0,0.0
58.42,2.3024,7.4967185974121096,2.4365170000000003,279.0,24.0
58.42,2.1054000000000004,7.49912109375,1.814754,252.0,0.0
58.42,1.8683999999999998,7.500844573974609,1.922298,227.0,0.0
58.41857142857143,2.8649999999999998,7.500928606305804,7.830241,280.0,1.0
58.42,2.2926,7.495160675048828,3.255972,213.0,0.0
58.42,1.4654,7.497607421875,2.653925,244.0,0.0
58.42,1.427,7.496591949462891,2.668511,270.0,9.0
58.42,1.8276,7.496529388427734,2.601983,213.0,3.0
58.42,1.6572,7.499935150146484,2.499139,240.0,1.0
58.42,1.6332,7.5000244140625,2.988701,235.0,23.0
58.42,1.2792,7.495304870605469,2.596185,228.0,5.0
58.419999999999995,2.035,7.503674825032552,3.0554110000000003,269.0,1.0
58.42,1.7334,7.5084892272949215,2.395625,218.0,0.0
58.424,1.6844000000000001,7.5047859191894535,2.588921,248.0,0.0
58.42999999999999,1.9140000000000001,7.5027214050292965,2.558221,469.0,3.0
58.42999999999999,1.7786000000000002,7.509199523925782,2.540887,270.0,0.0
58.42999999999999,1.7266,7.5081634521484375,2.616753,285.0,0.0
