cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
58.760000000000005,2.9624,2.5624053955078123,5.279283,53.0,7.0
58.75,3.493125,3.4198169708251953,11.95871,575.0,2.0
58.75,3.1994285714285717,3.9828763689313615,7.556316,434.0,0.0
58.75,3.316125,4.489574909210205,8.584939,473.0,1.0
58.75,2.9065714285714286,5.003867558070591,7.735575,512.0,0.0
58.75,3.077142857142857,5.528224400111607,7.823345,419.0,0.0
58.75,3.0917499999999998,6.015473365783691,7.413921,511.0,1.0
58.75,2.959857142857143,6.3541412353515625,5.156054,294.0,8.0
58.75,2.3598571428571424,6.644872937883649,4.476795,276.0,255.0
58.76,2.3832857142857145,6.935413905552456,4.81908,245.0,377.0
58.76,2.5907142857142853,7.224056243896484,4.653736,262.0,129.0
58.76500000000001,2.792666666666667,7.451836268107097,5.10747,302.0,135.0
58.77,2.0456,7.474491882324219,2.0916069999999998,266.0,0.0
58.77,2.1376,7.479532623291016,1.9262650000000001,273.0,8.0
58.77,2.1076,7.4788818359375,1.9481760000000001,462.0,1.0
58.77,3.1759999999999997,7.476264953613281,10.429661,202.0,1.0
58.77,2.180857142857143,7.473223549979074,4.890308,307.0,1.0
58.77,1.8903333333333332,7.473616282145183,4.083607,304.0,5.0
58.77,2.411,7.4781036376953125,4.748218,366.0,5.0
58.77,2.1238333333333332,7.476948420206706,5.235155,393.0,0.0
58.77,2.4511428571428575,7.485198974609375,6.1879729999999995,471.0,0.0
58.77,2.3625000000000003,7.4852040608723955,6.105391,637.0,0.0
58.775000000000006,2.370833333333333,7.486168543497722,4.571889,406.0,0.0
58.777142857142856,2.092,7.483639308384487,3.949147,317.0,20.0
58.78,2.234,7.486107508341472,3.330314,260.0,0.0
58.78,2.1565,7.482753753662109,3.6485499999999997,317.0,41.0
58.786,2.1704,7.471957397460938,2.530327,334.0,2.0
58.79,1.9602,7.475502777099609,2.017696,693.0,0.0
58.79,1.9740000000000002,7.476585388183594,1.950068,347.0,12.0
58.79,2.358166666666667,7.475827534993489,2.993157,410.0,612.0
58.79,3.194571428571429,7.476937975202288,7.121014,186.0,3619.0
58.79,3.053142857142857,7.470227377755301,9.425452,168.0,4406.0
58.785714285714285,3.1812857142857145,7.471030644008091,7.8635660000000005,122.0,3708.0
58.78,3.076625,7.4711012840271,7.899516,331.0,4114.0
58.77428571428572,3.589,7.4725510733468195,10.006689,33.0,603.0
58.77,3.7,7.478106498718262,12.404509,6.0,73.0
58.76,3.6997142857142857,7.472940717424665,10.384677,96.0,351.0
58.754999999999995,3.698125,5.437499046325684,12.504302,104.0,0.0
58.75,3.4617142857142857,3.123326437813895,10.06107,303.0,3.0
58.75,1.9703333333333335,3.6720809936523438,3.721793,239.0,0.0
58.75,2.147,3.953131357828776,3.075798,267.0,1.0
58.75,1.8558333333333332,4.225558598836263,3.460379,288.0,1.0
58.75,2.565142857142857,4.517935616629464,4.038869,236.0,1.0
58.75,2.5597142857142856,4.798494611467634,4.298085,322.0,0.0
58.75,2.5813333333333333,5.059739430745442,3.8402,223.0,0.0
58.75,2.331571428571429,5.325229644775391,4.406421,267.0,0.0
58.75,2.6682857142857146,5.6317934308733255,4.131582,263.0,0.0
58.75,2.6729999999999996,5.911172049386161,4.374866,295.0,0.0
58.75,2.6412857142857145,6.1647829328264505,4.376515,381.0,7.0
58.75,2.447714285714286,6.4218275887625555,4.174428,236.0,0.0
58.75,2.3335714285714286,6.695989881243024,4.312856,321.0,5.0
58.75,2.7427142857142854,6.9560361589704245,4.5268429999999995,259.0,7.0
58.75,2.605,7.231825692313058,4.314747,230.0,0.0
58.75,2.4974,7.4385826110839846,3.1331100000000003,249.0,19.0
58.75,1.8631999999999997,7.468663024902344,2.180719,253.0,6.0
