cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
17.17,2.741,1.6917503356933594,42.224868,0.0,19484.0
17.17,2.5833333333333335,1.7013187408447266,55.039348000000004,2.0,71113.0
17.17,2.4455999999999998,1.6991706848144532,44.599435,1.0,51392.0
17.17,2.2741666666666664,1.6963570912679036,52.631273,0.0,71441.0
17.17,2.3121666666666667,1.6985066731770833,52.539112,0.0,66139.0
17.17,2.2273333333333336,1.6974983215332031,51.300527,2.0,58632.0
17.17,2.314,1.6969013214111328,52.679004,2.0,66490.0
17.17,2.2568333333333332,1.698944091796875,51.627919,0.0,58954.0
17.17,2.2262,1.6990028381347657,42.826002,0.0,46322.0
17.17,2.2585,1.6994603474934895,52.187305,0.0,63809.0
17.17,2.3043333333333336,1.699160893758138,52.720934,0.0,70874.0
17.17,2.3115,1.697623570760091,52.028248000000005,0.0,64508.0
17.17,2.2655,1.7000128428141277,52.309925,2.0,68042.0
17.17,2.243,1.7015501658121746,51.8178,0.0,60705.0
17.17,2.1918333333333333,1.7006365458170574,51.592031000000006,0.0,55261.0
17.17,2.3496,1.6990615844726562,44.56147,0.0,51294.0
17.17,2.305,1.6996561686197917,53.192491000000004,0.0,73074.0
17.17,2.2515,1.7006206512451172,51.668141,2.0,60354.0
17.163333333333334,2.2398333333333333,1.7004941304524739,51.170829,0.0,53086.0
17.16,2.2948333333333335,1.6993064880371094,52.711474,1.0,70316.0
17.16,2.2706666666666666,1.6983108520507812,52.947069,2.0,69788.0
17.16,2.2992,1.6996543884277344,43.596934000000005,0.0,53032.0
17.16,2.2371666666666665,1.698965072631836,52.016652,2.0,63504.0
17.16,2.4331666666666667,1.7000865936279297,53.140916,0.0,61079.0
17.16,2.315,1.6975345611572266,51.58373,9.0,60269.0
17.16,2.2451666666666665,1.6950092315673828,52.326893,0.0,67553.0
17.16,2.2475,1.6959107716878254,52.142261000000005,0.0,63419.0
17.16,2.263,1.6986370086669922,51.76769,0.0,60299.0
17.16,2.2908,1.698021697998047,43.452342,2.0,54588.0
17.16,2.2855000000000003,1.6968377431233723,51.950856,0.0,61047.0
17.16,2.3036666666666665,1.6967658996582031,53.762252000000004,71.0,65220.0
17.16,2.255333333333333,1.6977907816569011,52.492115,0.0,70153.0
17.16,2.275333333333333,1.6994946797688801,51.684987,0.0,60566.0
17.16,2.2531666666666665,1.6986153920491536,52.124622,2.0,62060.0
17.16,2.2892,1.6971855163574219,43.190991,0.0,50551.0
17.16,2.291166666666667,1.7005621592203777,52.088368,9.0,62057.0
17.16,2.2201666666666666,1.7010440826416016,51.684987,0.0,57385.0
