cpu_all_util_percent,cpu_frequency_ghz,memory_util_gb,energy_util_during_interval_j,sda_write_count_during_interval,sda_read_count_during_interval
31.660000000000004,2.4728000000000003,7.388725280761719,1.63702,1.0,0.0
31.66,2.452666666666667,7.38920529683431,3.7829490000000003,0.0,0.0
31.66,3.6655,7.389681339263916,11.185213000000001,0.0,0.0
31.66,3.7,7.3879289627075195,11.095492,5.0,0.0
31.66,3.7,7.388965606689453,11.056429,0.0,0.0
31.66,3.7,7.390581130981445,11.006381,2.0,0.0
31.66,3.7,7.39324951171875,9.652562,1.0,0.0
31.66,3.7,7.3951849937438965,11.279574,0.0,0.0
31.66,3.7,7.397075653076172,11.614472,64.0,0.0
31.66,3.7,7.393990516662598,12.613554,4.0,0.0
31.66,3.7,7.392620086669922,11.342379,5.0,0.0
31.66,3.7,7.395412990025112,9.860447,0.0,0.0
31.66,3.7,7.396270751953125,11.321566,0.0,0.0
31.66,3.7,7.3967604637146,11.270601,3.0,0.0
31.66,3.7,7.396684646606445,11.235018,0.0,0.0
31.66,3.7,7.39523458480835,11.138643,0.0,0.0
31.66,3.7,7.396638870239258,11.173373,1.0,0.0
31.66,3.7,7.396177768707275,11.320282,0.0,0.0
31.66,3.7,7.397911071777344,10.231480999999999,5.0,0.0
31.66,3.7,7.398534774780273,11.413178,2.0,0.0
31.66,3.7,7.397468566894531,11.379122,4.0,0.0
31.66,3.7,7.395521640777588,11.151461,0.0,0.0
31.66,3.7,7.395256042480469,11.15439,0.0,0.0
31.66,3.7,7.3979620933532715,11.222323,5.0,0.0
31.66,3.7,7.399689265659878,9.771581000000001,18.0,0.0
31.66,3.7,7.399665355682373,11.211885,0.0,0.0
31.66,3.7,7.399601936340332,11.281404,3.0,0.0
31.66,3.7,7.398473739624023,11.042514,0.0,0.0
31.66,3.7,7.397724151611328,11.390473,5.0,0.0
31.66,3.7,7.397106170654297,11.601899,2.0,0.0
31.66,3.7,7.396914890834263,10.015477,4.0,0.0
31.66,3.7,7.399271011352539,11.14847,6.0,0.0
31.66,3.7,7.400047302246094,11.191866000000001,0.0,0.0
31.66,3.7,7.399782180786133,11.168612,5.0,0.0
31.66,3.7,7.396927356719971,11.241671,40.0,0.0
31.66,3.699875,7.399150848388672,11.148287,1.0,0.0
31.66,3.7,7.398252759660993,9.802831,1.0,0.0
31.66,3.7,7.397474765777588,11.237153,2.0,0.0
31.66,3.7,7.39465856552124,11.566012,8.0,0.0
31.66,3.7,7.393339157104492,11.300996,2.0,0.0
31.66,3.7,7.392947196960449,11.417085,5.0,0.0
31.66,3.7,7.394406318664551,11.225007,0.0,0.0
31.66,3.7,7.398155757359096,9.945593,0.0,0.0
31.66,3.7,7.399237632751465,11.315095,0.0,0.0
31.66,3.69975,7.399020195007324,11.05582,30.0,0.0
31.66,3.7,7.398476600646973,11.364411,0.0,0.0
31.66,3.7,7.4000749588012695,11.161288,1.0,0.0
31.66,3.7,7.397827693394253,9.829075,0.0,0.0
31.66,3.7,7.398504257202148,11.265231,5.0,0.0
31.66,3.7,7.398705959320068,12.206634000000001,2.0,0.0
31.66,3.7,7.398794174194336,11.404389,4.0,0.0
31.66,3.7,7.399085998535156,11.15494,0.0,0.0
31.66,3.7,7.397767543792725,11.067782000000001,0.0,0.0
31.662857142857145,3.699857142857143,7.3970827375139505,9.638891,0.0,1.0
